symbol,name,reportDate,fiscalDateEnding,estimate,currency,timeOfTheDay
SKM,SK TELECOM CO LTD,2026-05-12,2026-03-31,0.4827,USD,
SLAB,SILICON LABORATORIES INC,2026-05-12,2026-03-31,0.5,USD,
SLDP,SOLID POWER INC - CLASS A,2026-05-12,2026-03-31,0,USD,
SMEGF,SMEGF,2026-05-12,2026-03-31,1,USD,
SND,SMART SAND INC,2026-05-12,2026-03-31,0,USD,
SNKCF,SNKCF,2026-05-12,2026-03-31,,USD,
SOHGF,SOHGF,2026-05-12,2026-03-31,,USD,
SOMMY,SOMMY,2026-05-12,2026-03-31,,USD,
SOPH,SOPHIA GENETICS SA,2026-05-12,2026-03-31,-0.225,USD,
SPSTY,SPSTY,2026-05-12,2026-03-31,,USD,
SSDOF,SSDOF,2026-05-12,2026-03-31,15.02,USD,
SSMXY,SSMXY,2026-05-12,2026-03-31,0.151,USD,
STE,STERIS PLC,2026-05-12,2026-03-31,,USD,
SU,SUNCOR ENERGY INC,2026-05-12,2026-03-31,0.5829,USD,
SUCEF,SUCEF,2026-05-12,2026-03-31,,USD,
SURDF,SURDF,2026-05-12,2026-03-31,47.06,USD,
SUUIF,SUUIF,2026-05-12,2026-03-31,0.77,USD,
SWX,SOUTHWEST GAS HOLDINGS INC,2026-05-12,2026-03-31,1.92,USD,
SYM,SYMBOTIC INC - CLASS A,2026-05-12,2026-03-31,0.1091,USD,
SZKMF,SZKMF,2026-05-12,2026-03-31,34.4,USD,
SZKMY,SZKMY,2026-05-12,2026-03-31,,USD,
TDG,TRANSDIGM GROUP INCORPORATED,2026-05-12,2026-03-31,9.31,USD,
TFPM,TRIPLE FLAG PRECIOUS METALS CORP,2026-05-12,2026-03-31,0.3504,USD,
TFSVF,TFSVF,2026-05-12,2026-03-31,,USD,
THYCF,THYCF,2026-05-12,2026-03-31,,USD,
THYKF,THYKF,2026-05-12,2026-03-31,0.01,USD,
TKCBY,TKCBY,2026-05-12,2026-03-31,,USD,
TKIAF,TKIAF,2026-05-12,2026-03-31,78.01,USD,
TOKUF,TOKUF,2026-05-12,2026-03-31,13.9,USD,
TOKUY,TOKUY,2026-05-12,2026-03-31,,USD,
TOMYF,TOMYF,2026-05-12,2026-03-31,,USD,
TOPPY,TOPPY,2026-05-12,2026-03-31,,USD,
TTBKF,TTBKF,2026-05-12,2026-03-31,0.2,USD,
TYEKF,TYEKF,2026-05-12,2026-03-31,,USD,
U,UNITY SOFTWARE INC,2026-05-12,2026-03-31,0.2084,USD,
UFCS,UNITED FIRE GROUP INC,2026-05-12,2026-03-31,0.9514,USD,
ULVAF,ULVAF,2026-05-12,2026-03-31,122.92,USD,
UPST,UPSTART HOLDINGS INC,2026-05-12,2026-03-31,0.4916,USD,
USYNF,USYNF,2026-05-12,2026-03-31,,USD,
UWMC,UWM HOLDINGS CORPORATION CLASS A,2026-05-12,2026-03-31,0.084,USD,
VCYT,VERACYTE INC,2026-05-12,2026-03-31,0.3293,USD,
VFORF,VFORF,2026-05-12,2026-03-31,-0.06,USD,
VOD,VODAFONE GROUP PLC,2026-05-12,2026-03-31,,USD,
VODPF,VODPF,2026-05-12,2026-03-31,,USD,
VPG,VISHAY PRECISION GROUP INC,2026-05-12,2026-03-31,0.1988,USD,
VTEX,VTEX - CLASS A,2026-05-12,2026-03-31,0.0232,USD,
VTGDF,VTGDF,2026-05-12,2026-03-31,0,USD,
VTKLY,VTKLY,2026-05-12,2026-03-31,,USD,
VVX,V2X INC,2026-05-12,2026-03-31,1.13,USD,
WMG,WARNER MUSIC GROUP CORP - CLASS A,2026-05-12,2026-03-31,0.2682,USD,
WYNN,WYNN RESORTS LTD,2026-05-12,2026-03-31,1.32,USD,
XENE,XENON PHARMACEUTICALS INC,2026-05-12,2026-03-31,-1.13,USD,
XPEL,XPEL INC - REG S,2026-05-12,2026-03-31,0.44,USD,
YAMHF,YAMHF,2026-05-12,2026-03-31,25,USD,
ZBRA,ZEBRA TECHNOLOGIES CORP - CLASS A,2026-05-12,2026-03-31,4.13,USD,
ZD,ZIFF DAVIS INC,2026-05-12,2026-03-31,1.32,USD,
ZETA,ZETA GLOBAL HOLDINGS CORP - CLASS A,2026-05-12,2026-03-31,0.1183,USD,
ZLAB,ZAI LAB LTD,2026-05-12,2026-03-31,-0.2909,USD,
ZSHOF,ZSHOF,2026-05-12,2026-03-31,,USD,
AAVMY,AAVMY,2026-05-13,2026-03-31,,USD,
ABMRF,ABMRF,2026-05-13,2026-03-31,0.64,USD,
ACAD,ACADIA PHARMACEUTICALS INC,2026-05-13,2026-03-31,0.052,USD,
ACCMF,ACCMF,2026-05-13,2026-03-31,,USD,
ADV,ADVANTAGE SOLUTIONS INC - CLASS A,2026-05-13,2026-03-31,-0.0031,USD,
AEBZY,AEBZY,2026-05-13,2026-03-31,0.0024,USD,
AEP,AMERICAN ELECTRIC POWER COMPANY INC,2026-05-13,2026-03-31,1.57,USD,
AGESY,AGESY,2026-05-13,2026-03-31,0,USD,
AHEXF,AHEXF,2026-05-13,2026-03-31,0.51,USD,
AHH,AHH,2026-05-13,2026-03-31,0,USD,
AHICF,AHICF,2026-05-13,2026-03-31,,USD,
ALIT,ALIGHT INC - CLASS A,2026-05-13,2026-03-31,0.0618,USD,
ALIZF,ALIZF,2026-05-13,2026-03-31,7.39,USD,
ALIZY,ALIZY,2026-05-13,2026-03-31,0.8184,USD,
ALSMY,ALSMY,2026-05-13,2026-03-31,,USD,
AMAT,APPLIED MATERIALS INC,2026-05-13,2026-04-30,2.66,USD,
AMDLY,AMDLY,2026-05-13,2026-03-31,,USD,
AMPH,AMPHASTAR PHARMACEUTICALS INC,2026-05-13,2026-03-31,0.7945,USD,
AOMFF,AOMFF,2026-05-13,2026-03-31,,USD,
APPTF,APPTF,2026-05-13,2026-03-31,,USD,
ARKAY,ARKAY,2026-05-13,2026-03-31,1.14,USD,
ARLUF,ARLUF,2026-05-13,2026-03-31,,USD,
ASCCF,ASCCF,2026-05-13,2026-03-31,55.49,USD,
ASCCY,ASCCY,2026-05-13,2026-03-31,,USD,
ASTH,APOLLO MEDICAL HOLDINGS INC,2026-05-13,2026-03-31,0.2246,USD,
AWR,AMERICAN STATES WATER COMPANY,2026-05-13,2026-03-31,0.7283,USD,
BCIC,PORTMAN RIDGE FINANCE CORP,2026-05-13,2026-03-31,0.52,USD,
BCO,BRINK`S COMPANY,2026-05-13,2026-03-31,1.7,USD,
BDORY,BDORY,2026-05-13,2026-03-31,0.1656,USD,
BEKAY,BEKAY,2026-05-13,2026-03-31,0,USD,
BFLBF,BFLBF,2026-05-13,2026-03-31,1.51,USD,
BGAOF,BGAOF,2026-05-13,2026-03-31,0.25,USD,
BIDCF,BIDCF,2026-05-13,2026-03-31,,USD,
BIREF,BIREF,2026-05-13,2026-03-31,,USD,
BLBD,BLUE BIRD CORP,2026-05-13,2026-03-31,0.9959,USD,
BNTRF,BNTRF,2026-05-13,2026-03-31,,USD,
BRLXF,BRLXF,2026-05-13,2026-03-31,0.58,USD,
BROS,DUTCH BROS INC - CLASS A,2026-05-13,2026-03-31,0.1509,USD,
BXSL,BLACKSTONE SECURED LENDING FUND.,2026-05-13,2026-03-31,0.7605,USD,
CALA,CALA,2026-05-13,2026-03-31,0,USD,
CART,MAPLEBEAR INC,2026-05-13,2026-03-31,0.39,USD,
CBYDF,CBYDF,2026-05-13,2026-03-31,,USD,
CCAP,CRESCENT CAPITAL BDC INC,2026-05-13,2026-03-31,0.4141,USD,
CCCC,C4 THERAPEUTICS INC,2026-05-13,2026-03-31,-0.3035,USD,
CCOEY,CCOEY,2026-05-13,2026-03-31,0.1455,USD,
CCSI,CONSENSUS CLOUD SOLUTIONS INC,2026-05-13,2026-03-31,1.39,USD,
CCU,COMPANIA CERVECERIAS UNIDAS S.A.,2026-05-13,2026-03-31,270.66,USD,
CENTA,CENTRAL GARDEN & PET CO. - CLASS A,2026-05-13,2026-03-31,1.09,USD,
CEVA,CEVA INC,2026-05-13,2026-03-31,0.115,USD,
CFBK,CF BANKSHARES INC,2026-05-13,2026-03-31,0.86,USD,
CHCLF,CHCLF,2026-05-13,2026-03-31,-5.1,USD,
CHNR,CHINA NATURAL RESOURCES INC,2026-05-13,2026-03-31,,USD,
CHYM,CHIME FINANCIAL INC - CLASS A,2026-05-13,2026-03-31,0.19,USD,
CMMMF,CMMMF,2026-05-13,2026-03-31,,USD,
CMPX,COMPASS THERAPEUTICS INC,2026-05-13,2026-03-31,-0.1016,USD,
CMTDF,CMTDF,2026-05-13,2026-03-31,50.53,USD,
COMP,COMPASS INC - CLASS A,2026-05-13,2026-03-31,-0.1076,USD,
COOK,TRAEGER INC,2026-05-13,2026-03-31,0.0443,USD,
COYJF,COYJF,2026-05-13,2026-03-31,0.1,USD,
CPA,COPA HOLDINGS S.A. - CLASS A,2026-05-13,2026-03-31,4.87,USD,
CRBBF,CRBBF,2026-05-13,2026-03-31,,USD,
CRCL,CIRCLE INTERNET GROUP INC - CLASS A,2026-05-13,2026-03-31,0.18,USD,
CRH,CRH PLC,2026-05-13,2026-03-31,-0.2096,USD,
CSTE,CAESARSTONE LTD,2026-05-13,2026-03-31,-0.35,USD,
CTKB,CYTEK BIOSCIENCES INC,2026-05-13,2026-03-31,-0.075,USD,
CVOSF,CVOSF,2026-05-13,2026-03-31,,USD,
CYBQY,CYBQY,2026-05-13,2026-03-31,,USD,
CYGIY,CYGIY,2026-05-13,2026-03-31,,USD,
DAIUF,DAIUF,2026-05-13,2026-03-31,53,USD,
DAWN,DAY ONE BIOPHARMACEUTICALS INC,2026-05-13,2026-03-31,-0.2563,USD,
DFH,DREAM FINDERS HOMES INC - CLASS A,2026-05-13,2026-03-31,0.336,USD,
DIBS,1STDIBS.COM INC,2026-05-13,2026-03-31,-0.055,USD,
DIS,WALT DISNEY CO (THE),2026-05-13,2026-03-31,1.5,USD,
DLEXY,DLEXY,2026-05-13,2026-03-31,,USD,
DLICY,DLICY,2026-05-13,2026-03-31,,USD,
DNOPY,DNOPY,2026-05-13,2026-03-31,,USD,
DNOW,NOW INC,2026-05-13,2026-03-31,0.21,USD,
DNTUY,DNTUY,2026-05-13,2026-03-31,,USD,
DOX,AMDOCS LTD,2026-05-13,2026-03-31,1.82,USD,
DROR,DROR,2026-05-13,2026-03-31,,USD,
DRTTF,DRTTF,2026-05-13,2026-03-31,-0.01,USD,
DTEGF,DTEGF,2026-05-13,2026-03-31,0.53,USD,
DUOL,DUOLINGO INC - CLASS A,2026-05-13,2026-03-31,0.9628,USD,
DVAX,DYNAVAX TECHNOLOGIES CORP,2026-05-13,2026-03-31,0.0767,USD,
DWAHF,DWAHF,2026-05-13,2026-03-31,77.34,USD,
EBCOY,EBCOY,2026-05-13,2026-03-31,0.1517,USD,
ECO,ECHO BAY MINES LTD,2026-05-13,2026-03-31,2.34,USD,
EGHT,8X8 INC,2026-05-13,2026-03-31,0.0665,USD,
EHAB,ENHABIT INC,2026-05-13,2026-03-31,0.1219,USD,
ELAN,ELANCO ANIMAL HEALTH INC,2026-05-13,2026-03-31,0.3522,USD,
ENADF,ENADF,2026-05-13,2026-03-31,,USD,
ENAKF,ENAKF,2026-05-13,2026-03-31,,USD,
ENLT,ENLIGHT RENEWABLE ENERGY LTD,2026-05-13,2026-03-31,0.1348,USD,
ENOV,ENOVIS CORP,2026-05-13,2026-03-31,0.766,USD,
EONGY,EONGY,2026-05-13,2026-03-31,,USD,
ESOA,ENERGY SERVICES OF AMERICA CORP,2026-05-13,2026-03-31,-0.17,USD,
EUMNF,EUMNF,2026-05-13,2026-03-31,,USD,
EVI,EVI INDUSTRIES INC,2026-05-13,2026-03-31,0.14,USD,
EXK,ENDEAVOUR SILVER CORP,2026-05-13,2026-03-31,0.145,USD,
FA,FIRST ADVANTAGE CORP,2026-05-13,2026-03-31,0.2063,USD,
FIP,FTAI INFRASTRUCTURE INC,2026-05-13,2026-03-31,-0.3633,USD,
FIS,FIDELITY NATIONAL INFORMATION SERVICES INC,2026-05-13,2026-03-31,1.38,USD,
FLIDF,FLIDF,2026-05-13,2026-03-31,13.74,USD,
FLNC,FLUENCE ENERGY INC - CLASS A,2026-05-13,2026-03-31,-0.1436,USD,
FMMFF,FMMFF,2026-05-13,2026-03-31,,USD,
FNF,FIDELITY NATIONAL FINANCIAL INC,2026-05-13,2026-03-31,1.16,USD,
FOLD,AMICUS THERAPEUTICS INC,2026-05-13,2026-03-31,0.028,USD,
FUJHY,FUJHY,2026-05-13,2026-03-31,0.1188,USD,
FUJXF,FUJXF,2026-05-13,2026-03-31,34.83,USD,
FWONK,LIBERTY MEDIA CORP (NEW LIBERTY FORMULA ONE) SERIES C,2026-05-13,2026-03-31,-0.17,USD,
G,GENPACT LTD,2026-05-13,2026-03-31,0.9156,USD,
GAIN,GLADSTONE INVESTMENT CORPORATION,2026-05-13,2026-03-31,0.2317,USD,
GEVO,GEVO INC,2026-05-13,2026-03-31,-0.0145,USD,
GLBE,GLOBAL E ONLINE LTD,2026-05-13,2026-03-31,0.26,USD,
GNCGY,GNCGY,2026-05-13,2026-03-31,,USD,
GYUAF,GYUAF,2026-05-13,2026-03-31,95.27,USD,
HAIN,HAIN CELESTIAL GROUP INC,2026-05-13,2026-03-31,0.0619,USD,
HG,HAMILTON INSURANCE GROUP LTD - CLASS B,2026-05-13,2026-03-31,0,USD,
HGV,HILTON GRAND VACATIONS INC,2026-05-13,2026-03-31,0.5771,USD,
HHH,HOWARD HUGHES CORPORATION,2026-05-13,2026-03-31,0.6366,USD,
HKTGF,HKTGF,2026-05-13,2026-03-31,1049.89,USD,
HKUOF,HKUOF,2026-05-13,2026-03-31,,USD,
HL,HECLA MINING COMPANY,2026-05-13,2026-03-31,0.2593,USD,
HLBBF,HLBBF,2026-05-13,2026-03-31,1.76,USD,
HLI,HOULIHAN LOKEY INC - CLASS A,2026-05-13,2026-03-31,1.97,USD,
HLNFF,HLNFF,2026-05-13,2026-03-31,0.52,USD,
HLUBF,HLUBF,2026-05-13,2026-03-31,,USD,
HMC,HONDA MOTOR,2026-05-13,2026-03-31,0.0032,USD,
HNDAF,HNDAF,2026-05-13,2026-03-31,-25.97,USD,
HNNA,HENNESSY ADVISORS INC,2026-05-13,2026-03-31,0,USD,
HNST,HONEST COMPANY INC (THE ),2026-05-13,2026-03-31,-0.015,USD,
HRUFF,HRUFF,2026-05-13,2026-03-31,,USD,
HSYDF,HSYDF,2026-05-13,2026-03-31,40.2,USD,
HXGCF,HXGCF,2026-05-13,2026-03-31,-0.42,USD,
HYPRF,HYPRF,2026-05-13,2026-03-31,,USD,
IEP,ICAHN ENTERPRISES L P,2026-05-13,2026-03-31,0.09,USD,
IESC,IES HOLDINGS INC,2026-05-13,2026-03-31,4.45,USD,
IIPR,INNOVATIVE INDUSTRIAL PROPERTIES INC,2026-05-13,2026-03-31,1.11,USD,
IMCR,IMMUNOCORE HOLDINGS PLC,2026-05-13,2026-03-31,-0.1678,USD,
IMOS,CHIPMOS TECHNOLOGIES INC,2026-05-13,2026-03-31,0.1533,USD,
INVA,INNOVIVA INC,2026-05-13,2026-03-31,0.415,USD,
IREN,IRIS ENERGY LTD,2026-05-13,2026-03-31,-0.2393,USD,
IRWD,IRONWOOD PHARMACEUTICALS INC - CLASS A,2026-05-13,2026-03-31,-0.05,USD,
IVR,INVESCO MORTGAGE CAPITAL INC,2026-05-13,2026-03-31,0.5566,USD,
JASUF,JASUF,2026-05-13,2026-03-31,,USD,
JNNDF,JNNDF,2026-05-13,2026-03-31,,USD,
JOBY,JOBY AVIATION INC,2026-05-13,2026-03-31,-0.2,USD,
JPDYY,JPDYY,2026-05-13,2026-03-31,,USD,
JPHLF,JPHLF,2026-05-13,2026-03-31,,USD,
KDDIF,KDDIF,2026-05-13,2026-03-31,140.66,USD,
KDDIY,KDDIY,2026-05-13,2026-03-31,0.8999,USD,
KNTK,KINETIK HOLDINGS INC - CLASS A,2026-05-13,2026-03-31,0.2699,USD,
KPTSF,KPTSF,2026-05-13,2026-03-31,0.23,USD,
KRNT,KORNIT DIGITAL LTD,2026-05-13,2026-03-31,-0.02,USD,
KTOS,KRATOS DEFENSE & SECURITY SOLUTIONS INC,2026-05-13,2026-03-31,0.1562,USD,
KW,KENNEDY-WILSON HOLDINGS INC,2026-05-13,2026-03-31,-0.1458,USD,
LASE,LASER PHOTONICS CORP,2026-05-13,2026-03-31,0,USD,
LB,LANDBRIDGE COMPANY LLC. - CLASS A,2026-05-13,2026-03-31,0,USD,
LGND,LIGAND PHARMACEUTICALS INC - CLASS B,2026-05-13,2026-03-31,1.65,USD,
LTCEF,LTCEF,2026-05-13,2026-03-31,,USD,
LUCK,LUCKY STRIKE ENTERTAINMENT CORP - CLASS A,2026-05-13,2026-03-31,0.1522,USD,
MAGN,MAGNERA CORP,2026-05-13,2026-03-31,0.2032,USD,
MCK,MCKESSON CORPORATION,2026-05-13,2026-03-31,11.37,USD,
MDLN,MEDLINE INC - CLASS A,2026-05-13,2026-03-31,0.29,USD,
MEG,MONTROSE ENVIRONMENTAL GROUP INC,2026-05-13,2026-03-31,-0.2133,USD,
MEPDF,MEPDF,2026-05-13,2026-03-31,37.76,USD,
MGNI,MAGNITE INC,2026-05-13,2026-03-31,0.105,USD,
MHGVY,MHGVY,2026-05-13,2026-03-31,0.4132,USD,
MIDD,MIDDLEBY CORP,2026-05-13,2026-03-31,1.96,USD,
MINOF,MINOF,2026-05-13,2026-03-31,0.37,USD,
MITCF,MITCF,2026-05-13,2026-03-31,,USD,
MIUFY,MIUFY,2026-05-13,2026-03-31,,USD,
MJPNF,MJPNF,2026-05-13,2026-03-31,,USD,
MKKOF,MKKOF,2026-05-13,2026-03-31,0.08,USD,
MNHVF,MNHVF,2026-05-13,2026-03-31,0.25,USD,
MNNLF,MNNLF,2026-05-13,2026-03-31,,USD,
MNOV,MEDICINOVA INC,2026-05-13,2026-03-31,-0.1218,USD,
MQ,MARQETA INC - CLASS A,2026-05-13,2026-03-31,-0.0052,USD,
MRCC,MONROE CAPITAL CORP,2026-05-13,2026-03-31,0.0837,USD,
MRHLF,MRHLF,2026-05-13,2026-03-31,,USD,
MRPRF,MRPRF,2026-05-13,2026-03-31,0.15,USD,
MRRTY,MRRTY,2026-05-13,2026-03-31,,USD,
MRUS,MRUS,2026-05-13,2026-03-31,-1.35,USD,
MTAGF,MTAGF,2026-05-13,2026-03-31,,USD,
MTLHF,MTLHF,2026-05-13,2026-03-31,1.99,USD,
MTRX,MATRIX SERVICE COMPANY,2026-05-13,2026-03-31,0.125,USD,
NETTF,NETTF,2026-05-13,2026-03-31,,USD,
NEWP,NEW PACIFIC METALS CORP - NEW,2026-05-13,2026-03-31,-0.0067,USD,
NHPCF,NHPCF,2026-05-13,2026-03-31,,USD,
NIABY,NIABY,2026-05-13,2026-03-31,,USD,
NIJPF,NIJPF,2026-05-13,2026-03-31,,USD,
NISUF,NISUF,2026-05-13,2026-03-31,21.94,USD,
NLLRF,NLLRF,2026-05-13,2026-03-31,,USD,
NMM,NAVIOS MARITIME PARTNERS L.P.,2026-05-13,2026-03-31,3.21,USD,
NNBR,NN INC,2026-05-13,2026-03-31,0.005,USD,
NNCHY,NNCHY,2026-05-13,2026-03-31,,USD,
NP,NEPTUNE INSURANCE HOLDINGS INC - CLASS A,2026-05-13,2026-03-31,0.09,USD,
NRKBF,NRKBF,2026-05-13,2026-03-31,,USD,
NSBBF,NSBBF,2026-05-13,2026-03-31,,USD,
NSHKF,NSHKF,2026-05-13,2026-03-31,10.32,USD,
NTR,NUTRIEN LTD,2026-05-13,2026-03-31,0.5444,USD,
ODERF,ODERF,2026-05-13,2026-03-31,4.3,USD,
ONL,ORION OFFICE REIT INC,2026-05-13,2026-03-31,0,USD,
OPPPF,OPPPF,2026-05-13,2026-03-31,,USD,
OSUR,ORASURE TECHNOLOGIES INC,2026-05-13,2026-03-31,-0.2,USD,
PAAS,PAN AMERICAN SILVER CORP,2026-05-13,2026-03-31,0.9613,USD,
PAHC,PHIBRO ANIMAL HEALTH CORP - CLASS A,2026-05-13,2026-03-31,0.6975,USD,
PAM,PAMPA ENERGIA SA,2026-05-13,2026-03-31,1.16,USD,
PAZRF,PAZRF,2026-05-13,2026-03-31,,USD,
PERI,PERION NETWORK LTD,2026-05-13,2026-03-31,0.1275,USD,
PFODF,PFODF,2026-05-13,2026-03-31,,USD,
PFX,PHENIXFIN CORP,2026-05-13,2026-03-31,0.45,USD,
PHCCF,PHCCF,2026-05-13,2026-03-31,35.86,USD,
PRMRF,PRMRF,2026-05-13,2026-03-31,0.23,USD,
PRTA,PROTHENA CORPORATION PLC,2026-05-13,2026-03-31,-0.33,USD,
PRVFF,PRVFF,2026-05-13,2026-03-31,,USD,
PSEC,PROSPECT CAPITAL CORP,2026-05-13,2026-03-31,0.1,USD,
PTON,PELOTON INTERACTIVE INC - CLASS A,2026-05-13,2026-03-31,0.0418,USD,
PYPD,POLYPID LTD,2026-05-13,2026-03-31,-0.43,USD,
QDEL,QUIDELORTHO CORPORATION,2026-05-13,2026-03-31,0.4456,USD,
QTGPF,QTGPF,2026-05-13,2026-03-31,0.06,USD,
RC,READY CAPITAL CORP,2026-05-13,2026-03-31,-0.1263,USD,
REPX,RILEY EXPLORATION PERMIAN INC,2026-05-13,2026-03-31,0.9376,USD,
RLGT,RADIANT LOGISTICS INC,2026-05-13,2026-03-31,0.029,USD,
ROHCF,ROHCF,2026-05-13,2026-03-31,-1.38,USD,
RZLT,REZOLUTE INC,2026-05-13,2026-03-31,-0.1689,USD,
SAR,SARATOGA INVESTMENT CORP,2026-05-13,2026-02-28,0.5645,USD,
SARDF,SARDF,2026-05-13,2026-03-31,,USD,
SARDY,SARDY,2026-05-13,2026-03-31,,USD,
SDCCQ,SDCCQ,2026-05-13,2026-03-31,0,USD,
SEBC,SEBC,2026-05-13,2026-03-31,,USD,
SEIBF,SEIBF,2026-05-13,2026-03-31,613.6,USD,
SEZL,SEZZLE INC,2026-05-13,2026-03-31,0,USD,
SFL,SFL CORPORATION LTD,2026-05-13,2026-03-31,0.01,USD,
SFTBF,SFTBF,2026-05-13,2026-03-31,-28.93,USD,
SFTBY,SFTBY,2026-05-13,2026-03-31,0.1523,USD,
SGC,SUPERIOR GROUP OF COMPANIES INC.,2026-05-13,2026-03-31,0.0767,USD,
SGHT,SIGHT SCIENCES INC,2026-05-13,2026-03-31,-0.1692,USD,
SGPYY,SGPYY,2026-05-13,2026-03-31,,USD,
SHOO,STEVEN MADDEN LTD,2026-05-13,2026-03-31,0.5521,USD,
SIEGY,SIEGY,2026-05-13,2026-03-31,1.5,USD,
SINGY,SINGY,2026-05-13,2026-03-31,,USD,
SKYT,SKYWATER TECHNOLOGY INC,2026-05-13,2026-03-31,-0.0892,USD,
SLRC,SLR INVESTMENT CORP,2026-05-13,2026-03-31,0.397,USD,
SMAWF,SMAWF,2026-05-13,2026-03-31,2.75,USD,
SMR,NUSCALE POWER CORPORATION - CLASS A,2026-05-13,2026-03-31,-0.1247,USD,
SMRT,SMARTRENT INC - CLASS A,2026-05-13,2026-03-31,-0.02,USD,
SMTOF,SMTOF,2026-05-13,2026-03-31,62.18,USD,
SNEX,STONEX GROUP INC,2026-05-13,2026-03-31,1.71,USD,
SNNRF,SNNRF,2026-05-13,2026-03-31,-0.02,USD,
SONY,SONY GROUP CORPORATION,2026-05-13,2026-03-31,0.2352,USD,
SSMXF,SSMXF,2026-05-13,2026-03-31,6.53,USD,
SSSAF,SSSAF,2026-05-13,2026-03-31,,USD,
STAA,STAAR SURGICAL COMPANY,2026-05-13,2026-03-31,0.044,USD,
STN,STANTEC INC,2026-05-13,2026-03-31,0.9502,USD,
TAK,TAKEDA PHARMACEUTICAL COMPANY,2026-05-13,2026-03-31,,USD,
TBLA,TABOOLA.COM LTD,2026-05-13,2026-03-31,-0.014,USD,
TDHOF,TDHOF,2026-05-13,2026-03-31,,USD,
TDHOY,TDHOY,2026-05-13,2026-03-31,,USD,
TEVA,TEVA- PHARMACEUTICAL INDUSTRIES LTD,2026-05-13,2026-03-31,0.5494,USD,
TGOPY,TGOPY,2026-05-13,2026-03-31,,USD,
TISCF,TISCF,2026-05-13,2026-03-31,139.12,USD,
TKHIF,TKHIF,2026-05-13,2026-03-31,,USD,
TKNO,ALPHA TEKNOVA INC,2026-05-13,2026-03-31,-0.0875,USD,
TKPHF,TKPHF,2026-05-13,2026-03-31,-55.24,USD,
TMCI,TREACE MEDICAL CONCEPTS INC,2026-05-13,2026-03-31,-0.243,USD,
TNISF,TNISF,2026-05-13,2026-03-31,,USD,
TPG,TPG INC - CLASS A,2026-05-13,2026-03-31,0.6363,USD,
TRRVF,TRRVF,2026-05-13,2026-03-31,0.67,USD,
TRUMF,TRUMF,2026-05-13,2026-03-31,13.69,USD,
TRUMY,TRUMY,2026-05-13,2026-03-31,0.114,USD,
TTD,TRADE DESK INC - CLASS A,2026-05-13,2026-03-31,0.1206,USD,
TTGXF,TTGXF,2026-05-13,2026-03-31,,USD,
TTTRF,TTTRF,2026-05-13,2026-03-31,,USD,
TUIFF,TUIFF,2026-05-13,2026-03-31,-0.53,USD,
UACJF,UACJF,2026-05-13,2026-03-31,14.84,USD,
UHOIF,UHOIF,2026-05-13,2026-03-31,9.8,USD,
UNIKF,UNIKF,2026-05-13,2026-03-31,,USD,
UTI,UNIVERSAL TECHNICAL INSTITUTE INC,2026-05-13,2026-03-31,0.1617,USD,
VBVBF,VBVBF,2026-05-13,2026-03-31,,USD,
VEVMQ,VEVMQ,2026-05-13,2026-03-31,0,USD,
VLN,VALENS SEMICONDUCTOR LTD,2026-05-13,2026-03-31,-0.0375,USD,
VLOUF,VLOUF,2026-05-13,2026-03-31,0.35,USD,
VLOWY,VLOWY,2026-05-13,2026-03-31,,USD,
VST,VISTRA CORP,2026-05-13,2026-03-31,1.28,USD,
WBRBF,WBRBF,2026-05-13,2026-03-31,0.04,USD,
WEN,WENDY`S CO - CLASS A,2026-05-13,2026-03-31,0.1747,USD,
WES,WESTERN MIDSTREAM PARTNERS LP,2026-05-13,2026-03-31,0.8924,USD,
WLDBF,WLDBF,2026-05-13,2026-03-31,0.01,USD,
WWW,WOLVERINE WORLD WIDE INC,2026-05-13,2026-03-31,0.1454,USD,
XMMRF,XMMRF,2026-05-13,2026-03-31,,USD,
XMTR,XOMETRY INC - CLASS A,2026-05-13,2026-03-31,0.1169,USD,
XPER,XPERI INC,2026-05-13,2026-03-31,0.1515,USD,
XTNT,XTANT MEDICAL HOLDINGS INC,2026-05-13,2026-03-31,0,USD,
YLWDF,YLWDF,2026-05-13,2026-03-31,,USD,
YORUY,YORUY,2026-05-13,2026-03-31,,USD,
YOU,CLEAR SECURE INC CLASS A,2026-05-13,2026-03-31,0.2825,USD,
YPF,YPF,2026-05-13,2026-03-31,0.78,USD,
ZFSVF,ZFSVF,2026-05-13,2026-03-31,9.55,USD,
ZURVY,ZURVY,2026-05-13,2026-03-31,,USD,
ZVIA,ZEVIA PBC - CLASS A,2026-05-13,2026-03-31,-0.0425,USD,
AIPUY,AIPUY,2026-05-14,2026-03-31,,USD,
AMRZ,AMRIZE LTD,2026-05-14,2026-03-31,-0.17,USD,
APPIF,APPIF,2026-05-14,2026-03-31,,USD,
ARPRF,ARPRF,2026-05-14,2026-03-31,0.33,USD,
ATHGF,ATHGF,2026-05-14,2026-03-31,,USD,
AZULQ,AZULQ,2026-05-14,2026-03-31,0.12,USD,
BAP,CREDICORP LTD,2026-05-14,2026-03-31,6.77,USD,
BBRYF,BBRYF,2026-05-14,2026-03-31,,USD,
BOUYY,BOUYY,2026-05-14,2026-03-31,-0.0534,USD,
BRDCF,BRDCF,2026-05-14,2026-03-31,62,USD,
BRDCY,BRDCY,2026-05-14,2026-03-31,,USD,
